-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.800000000000000000e+01, -6.704687476158142090e-01
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.600000000000000000e+01, -6.958246231079101562e-01
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.600000000000000000e+01, -6.258741021156311035e-01
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.600000000000000000e+01, -6.231162548065185547e-01
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.400000000000000000e+01, -6.456242799758911133e-01
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.800000000000000000e+01, -6.711848378181457520e-01
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.000000000000000000e+01, -6.688869595527648926e-01
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.600000000000000000e+01, -6.785092949867248535e-01
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.400000000000000000e+01, -6.986250877380371094e-01
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.200000000000000000e+01, -6.559157371520996094e-01
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.400000000000000000e+01, -6.495696902275085449e-01
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.400000000000000000e+01, -6.288155913352966309e-01
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
-7.071067811865474617e-01, 7.071067811865475727e-01, 0.000000000000000000e+00, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
